STATION,DATE,TMAX,TMIN,TOBS
GHCND:USR0000CFTC,20110708,339,144,-9999
GHCND:USR0000CFTC,20110709,339,161,-9999
GHCND:USR0000CFTC,20110710,322,161,-9999
GHCND:USR0000CFTC,20110711,300,178,-9999
GHCND:USR0000CFTC,20110712,289,156,-9999
GHCND:USR0000CFTC,20110713,306,150,-9999
GHCND:USR0000CFTC,20110714,311,156,-9999
GHCND:USR0000CFTC,20110715,328,167,-9999
GHCND:USR0000CFTC,20110716,333,178,-9999
GHCND:USR0000CFTC,20110717,339,172,-9999
GHCND:USR0000CFTC,20110718,333,189,-9999
GHCND:USR0000CFTC,20110719,339,194,-9999
GHCND:USR0000CFTC,20110720,317,178,-9999
GHCND:USR0000CFTC,20110721,300,178,-9999
GHCND:USR0000CFTC,20110722,322,156,-9999
GHCND:USR0000CFTC,20110723,333,172,-9999
GHCND:USR0000CFTC,20110724,300,178,-9999
GHCND:USR0000CFTC,20110725,322,178,-9999
GHCND:USR0000CFTC,20110726,344,172,-9999
GHCND:USR0000CFTC,20110727,306,161,-9999
GHCND:USR0000CFTC,20110728,278,150,-9999
GHCND:USR0000CFTC,20110729,267,128,-9999
GHCND:USR0000CFTC,20110730,294,139,-9999
GHCND:USR0000CFTC,20110731,322,178,-9999
GHCND:USR0000CFTC,20110801,317,183,-9999
GHCND:USR0000CFTC,20110802,256,139,-9999
GHCND:USR0000CFTC,20110803,239,133,-9999
GHCND:USR0000CFTC,20110804,283,150,-9999
GHCND:USR0000CFTC,20110805,278,133,-9999
GHCND:USR0000CFTC,20110806,317,172,-9999
GHCND:USR0000CFTC,20110807,328,172,-9999
GHCND:USR0000CFTC,20110808,317,183,-9999
GHCND:USR0000CFTC,20110809,311,139,-9999
GHCND:USR0000CFTC,20110810,244,122,-9999
GHCND:USR0000CFTC,20110811,311,139,-9999
GHCND:USR0000CFTC,20110812,311,156,-9999
GHCND:USR0000CFTC,20110813,272,150,-9999
GHCND:USR0000CFTC,20110814,289,150,-9999
GHCND:USR0000CFTC,20110815,289,183,-9999
GHCND:USR0000CFTC,20110816,300,144,-9999
GHCND:USR0000CFTC,20110817,278,133,-9999
GHCND:USR0000CFTC,20110818,322,172,-9999
GHCND:USR0000CFTC,20110819,317,189,-9999
GHCND:USR0000CFTC,20110820,289,161,-9999
GHCND:USR0000CFTC,20110821,300,161,-9999
GHCND:USR0000CFTC,20110822,322,172,-9999
GHCND:USR0000CFTC,20110823,311,167,-9999
GHCND:USR0000CFTC,20110824,322,194,-9999
GHCND:USR0000CFTC,20110825,317,178,-9999
GHCND:USR0000CFTC,20110826,289,183,-9999
GHCND:USR0000CFTC,20110827,311,183,-9999
GHCND:USR0000CFTC,20110828,311,167,-9999
GHCND:USR0000CFTC,20110829,244,150,-9999
GHCND:USR0000CFTC,20110830,311,183,-9999
GHCND:USR0000CFTC,20110831,322,150,-9999
GHCND:USR0000CFTC,20110901,328,211,-9999
GHCND:USR0000CFTC,20110902,283,150,-9999
GHCND:USR0000CFTC,20110903,211,111,-9999
GHCND:USR0000CFTC,20110904,206,72,-9999
GHCND:USR0000CFTC,20110905,272,67,-9999
GHCND:USR0000CFTC,20110906,256,106,-9999
GHCND:USR0000CFTC,20110907,161,100,-9999
GHCND:USR0000CFTC,20110908,211,83,-9999
GHCND:USR0000CFTC,20110909,228,94,-9999
GHCND:USR0000CFTC,20110910,228,94,-9999
GHCND:USR0000CFTC,20110911,267,122,-9999
GHCND:USR0000CFTC,20110912,261,133,-9999
GHCND:USR0000CFTC,20110913,222,122,-9999
GHCND:USR0000CFTC,20110914,161,72,-9999
GHCND:USR0000CFTC,20110915,133,67,-9999
GHCND:USR0000CFTC,20110916,194,61,-9999
GHCND:USR0000CFTC,20110917,228,78,-9999
GHCND:USR0000CFTC,20110918,211,94,-9999
GHCND:USR0000CFTC,20110919,261,111,-9999
GHCND:USR0000CFTC,20110920,194,72,-9999
GHCND:USR0000CFTC,20110921,161,61,-9999
GHCND:USR0000CFTC,20110922,222,28,-9999
GHCND:USR0000CFTC,20110923,256,139,-9999
GHCND:USR0000CFTC,20110924,267,156,-9999
GHCND:USR0000CFTC,20110925,278,150,-9999
GHCND:USR0000CFTC,20110926,267,178,-9999
GHCND:USR0000CFTC,20110927,250,156,-9999
GHCND:USR0000CFTC,20110928,283,167,-9999
GHCND:USR0000CFTC,20110929,183,100,-9999
GHCND:USR0000CFTC,20110930,222,50,-9999
GHCND:USR0000CFTC,20111001,261,139,-9999
GHCND:USR0000CFTC,20111002,261,144,-9999
GHCND:USR0000CFTC,20111003,261,150,-9999
GHCND:USR0000CFTC,20111004,239,133,-9999
GHCND:USR0000CFTC,20111005,206,106,-9999
GHCND:USR0000CFTC,20111006,178,44,-9999
GHCND:USR0000CFTC,20111007,133,44,-9999
GHCND:USR0000CFTC,20111008,83,0,-9999
GHCND:USR0000CFTC,20111009,106,17,-9999
GHCND:USR0000CFTC,20111010,156,17,-9999
GHCND:USR0000CFTC,20111011,189,89,-9999
GHCND:USR0000CFTC,20111012,178,72,-9999
GHCND:USR0000CFTC,20111013,217,50,-9999
GHCND:USR0000CFTC,20111014,189,56,-9999
GHCND:USR0000CFTC,20111015,250,67,-9999
GHCND:USR0000CFTC,20111016,183,56,-9999
GHCND:USR0000CFTC,20111017,133,0,-9999
GHCND:USR0000CFTC,20111018,128,0,-9999
GHCND:USR0000CFTC,20111019,150,0,-9999
GHCND:USR0000CFTC,20111020,206,28,-9999
GHCND:USR0000CFTC,20111021,206,89,-9999
GHCND:USR0000CFTC,20111022,194,83,-9999
GHCND:USR0000CFTC,20111023,200,78,-9999
GHCND:USR0000CFTC,20111024,239,89,-9999
GHCND:USR0000CFTC,20111025,183,0,-9999
GHCND:USR0000CFTC,20111026,-11,-44,-9999
GHCND:USR0000CFTC,20111027,50,-67,-9999
GHCND:USR0000CFTC,20111028,106,-22,-9999
GHCND:USR0000CFTC,20111029,189,22,-9999
GHCND:USR0000CFTC,20111030,133,6,-9999
GHCND:USR0000CFTC,20111031,200,67,-9999
GHCND:USR0000CFTC,20111101,167,-22,-9999
GHCND:USR0000CFTC,20111102,-6,-61,-9999
GHCND:USR0000CFTC,20111103,89,-78,-9999
GHCND:USR0000CFTC,20111104,161,78,-9999
GHCND:USR0000CFTC,20111105,117,11,-9999
GHCND:USR0000CFTC,20111106,83,-17,-9999
GHCND:USR0000CFTC,20111107,56,-28,-9999
GHCND:USR0000CFTC,20111108,44,-22,-9999
GHCND:USR0000CFTC,20111109,56,-44,-9999
GHCND:USR0000CFTC,20111110,139,0,-9999
GHCND:USR0000CFTC,20111111,144,61,-9999
GHCND:USR0000CFTC,20111112,144,61,-9999
GHCND:USR0000CFTC,20111113,139,50,-9999
GHCND:USR0000CFTC,20111114,111,17,-9999
GHCND:USR0000CFTC,20111115,144,-11,-9999
GHCND:USR0000CFTC,20111116,28,-61,-9999
GHCND:USR0000CFTC,20111117,139,-83,-9999
GHCND:USR0000CFTC,20111118,161,78,-9999
GHCND:USR0000CFTC,20111119,122,-22,-9999
GHCND:USR0000CFTC,20111120,89,-44,-9999
GHCND:USR0000CFTC,20111121,139,28,-9999
GHCND:USR0000CFTC,20111122,117,17,-9999
GHCND:USR0000CFTC,20111123,183,56,-9999
GHCND:USR0000CFTC,20111124,206,83,-9999
GHCND:USR0000CFTC,20111125,117,11,-9999
GHCND:USR0000CFTC,20111126,44,-67,-9999
GHCND:USR0000CFTC,20111127,139,-39,-9999
GHCND:USR0000CFTC,20111128,200,11,-9999
GHCND:USR0000CFTC,20111129,111,-6,-9999
GHCND:USR0000CFTC,20111130,172,28,-9999
GHCND:USR0000CFTC,20111201,0,-78,-9999
GHCND:USR0000CFTC,20111202,56,-117,-9999
GHCND:USR0000CFTC,20111203,-22,-106,-9999
GHCND:USR0000CFTC,20111204,-50,-111,-9999
GHCND:USR0000CFTC,20111205,-100,-194,-9999
GHCND:USR0000CFTC,20111206,11,-194,-9999
GHCND:USR0000CFTC,20111207,56,-44,-9999
GHCND:USR0000CFTC,20111208,28,-67,-9999
GHCND:USR0000CFTC,20111209,33,-67,-9999
GHCND:USR0000CFTC,20111210,67,-50,-9999
GHCND:USR0000CFTC,20111211,111,-22,-9999
GHCND:USR0000CFTC,20111212,44,-33,-9999
GHCND:USR0000CFTC,20111213,111,-61,-9999
GHCND:USR0000CFTC,20111214,89,-28,-9999
GHCND:USR0000CFTC,20111215,22,-56,-9999
GHCND:USR0000CFTC,20111216,56,-50,-9999
GHCND:USR0000CFTC,20111217,106,-33,-9999
GHCND:USR0000CFTC,20111218,161,33,-9999
GHCND:USR0000CFTC,20111219,89,-72,-9999
GHCND:USR0000CFTC,20111220,39,-83,-9999
GHCND:USR0000CFTC,20111221,39,-39,-9999
GHCND:USR0000CFTC,20111222,-39,-128,-9999
GHCND:USR0000CFTC,20111223,56,-128,-9999
GHCND:USR0000CFTC,20111224,67,-11,-9999
GHCND:USR0000CFTC,20111225,72,-56,-9999
GHCND:USR0000CFTC,20111226,89,-28,-9999
GHCND:USR0000CFTC,20111227,83,-44,-9999
GHCND:USR0000CFTC,20111228,144,6,-9999
GHCND:USR0000CFTC,20111229,150,56,-9999
GHCND:USR0000CFTC,20111230,128,6,-9999
GHCND:USR0000CFTC,20111231,106,-33,-9999
GHCND:USR0000CFTC,20120101,22,-67,-9999
GHCND:USR0000CFTC,20120102,106,-67,-9999
GHCND:USR0000CFTC,20120103,167,33,-9999
GHCND:USR0000CFTC,20120104,156,0,-9999
GHCND:USR0000CFTC,20120105,189,78,-9999
GHCND:USR0000CFTC,20120106,100,-11,-9999
GHCND:USR0000CFTC,20120107,33,-44,-9999
GHCND:USR0000CFTC,20120108,22,-61,-9999
GHCND:USR0000CFTC,20120109,94,-17,-9999
GHCND:USR0000CFTC,20120110,133,33,-9999
GHCND:USR0000CFTC,20120111,50,-150,-9999
GHCND:USR0000CFTC,20120112,44,-150,-9999
GHCND:USR0000CFTC,20120113,100,-44,-9999
GHCND:USR0000CFTC,20120114,133,0,-9999
GHCND:USR0000CFTC,20120115,122,39,-9999
GHCND:USR0000CFTC,20120116,94,-72,-9999
GHCND:USR0000CFTC,20120117,0,-111,-9999
GHCND:USR0000CFTC,20120118,78,0,-9999
GHCND:USR0000CFTC,20120119,183,33,-9999
GHCND:USR0000CFTC,20120120,128,11,-9999
GHCND:USR0000CFTC,20120121,144,-17,-9999
GHCND:USR0000CFTC,20120122,78,-39,-9999
GHCND:USR0000CFTC,20120123,94,-50,-9999
GHCND:USR0000CFTC,20120124,44,-39,-9999
GHCND:USR0000CFTC,20120125,150,-67,-9999
GHCND:USR0000CFTC,20120126,106,11,-9999
GHCND:USR0000CFTC,20120127,44,-72,-9999
GHCND:USR0000CFTC,20120128,56,-106,-9999
GHCND:USR0000CFTC,20120129,122,0,-9999
GHCND:USR0000CFTC,20120130,150,44,-9999
GHCND:USR0000CFTC,20120131,72,-6,-9999
GHCND:USR0000CFTC,20120201,100,6,-9999
GHCND:USR0000CFTC,20120202,33,-28,-9999
GHCND:USR0000CFTC,20120203,0,-50,-9999
GHCND:USR0000CFTC,20120204,0,-78,-9999
GHCND:USR0000CFTC,20120205,22,-89,-9999
GHCND:USR0000CFTC,20120206,17,-67,-9999
GHCND:USR0000CFTC,20120207,-50,-78,-9999
GHCND:USR0000CFTC,20120208,83,-94,-9999
GHCND:USR0000CFTC,20120209,78,-33,-9999
GHCND:USR0000CFTC,20120210,44,-83,-9999
GHCND:USR0000CFTC,20120211,-72,-117,-9999
GHCND:USR0000CFTC,20120212,17,-111,-9999
GHCND:USR0000CFTC,20120213,67,-28,-9999
GHCND:USR0000CFTC,20120214,89,-44,-9999
GHCND:USR0000CFTC,20120215,33,-39,-9999
GHCND:USR0000CFTC,20120216,72,-72,-9999
GHCND:USR0000CFTC,20120217,89,-50,-9999
GHCND:USR0000CFTC,20120218,67,-78,-9999
GHCND:USR0000CFTC,20120219,100,0,-9999
GHCND:USR0000CFTC,20120220,33,-56,-9999
GHCND:USR0000CFTC,20120221,94,-22,-9999
GHCND:USR0000CFTC,20120222,167,39,-9999
GHCND:USR0000CFTC,20120223,94,-72,-9999
GHCND:USR0000CFTC,20120224,28,-78,-9999
GHCND:USR0000CFTC,20120225,144,-56,-9999
GHCND:USR0000CFTC,20120226,61,-39,-9999
GHCND:USR0000CFTC,20120227,89,-61,-9999
GHCND:USR0000CFTC,20120228,83,-44,-9999
GHCND:USR0000CFTC,20120229,111,-6,-9999
GHCND:USR0000CFTC,20120301,94,-56,-9999
GHCND:USR0000CFTC,20120302,-17,-94,-9999
GHCND:USR0000CFTC,20120303,67,-94,-9999
GHCND:USR0000CFTC,20120304,150,11,-9999
GHCND:USR0000CFTC,20120305,183,33,-9999
GHCND:USR0000CFTC,20120306,189,44,-9999
GHCND:USR0000CFTC,20120307,106,-28,-9999
GHCND:USR0000CFTC,20120308,44,-50,-9999
GHCND:USR0000CFTC,20120309,122,-22,-9999
GHCND:USR0000CFTC,20120310,133,0,-9999
GHCND:USR0000CFTC,20120311,111,0,-9999
GHCND:USR0000CFTC,20120312,172,78,-9999
GHCND:USR0000CFTC,20120313,194,78,-9999
GHCND:USR0000CFTC,20120314,206,89,-9999
GHCND:USR0000CFTC,20120315,200,78,-9999
GHCND:USR0000CFTC,20120316,211,83,-9999
GHCND:USR0000CFTC,20120317,189,111,-9999
GHCND:USR0000CFTC,20120318,161,11,-9999
GHCND:USR0000CFTC,20120319,78,-22,-9999
GHCND:USR0000CFTC,20120320,61,-17,-9999
GHCND:USR0000CFTC,20120321,133,-11,-9999
GHCND:USR0000CFTC,20120322,172,28,-9999
GHCND:USR0000CFTC,20120323,233,50,-9999
GHCND:USR0000CFTC,20120324,233,89,-9999
GHCND:USR0000CFTC,20120325,228,89,-9999
GHCND:USR0000CFTC,20120326,211,106,-9999
GHCND:USR0000CFTC,20120327,194,72,-9999
GHCND:USR0000CFTC,20120328,211,50,-9999
GHCND:USR0000CFTC,20120329,200,89,-9999
GHCND:USR0000CFTC,20120330,222,67,-9999
GHCND:USR0000CFTC,20120331,250,100,-9999
GHCND:USR0000CFTC,20120401,250,128,-9999
GHCND:USR0000CFTC,20120402,139,11,-9999
GHCND:USR0000CFTC,20120403,33,-11,-9999
GHCND:USR0000CFTC,20120404,139,-17,-9999
GHCND:USR0000CFTC,20120405,161,28,-9999
GHCND:USR0000CFTC,20120406,194,50,-9999
GHCND:USR0000CFTC,20120407,128,0,-9999
GHCND:USR0000CFTC,20120408,194,6,-9999
GHCND:USR0000CFTC,20120409,217,67,-9999
GHCND:USR0000CFTC,20120410,206,56,-9999
GHCND:USR0000CFTC,20120411,183,72,-9999
GHCND:USR0000CFTC,20120412,172,61,-9999
GHCND:USR0000CFTC,20120413,156,39,-9999
GHCND:USR0000CFTC,20120414,156,11,-9999
GHCND:USR0000CFTC,20120415,94,0,-9999
GHCND:USR0000CFTC,20120416,128,11,-9999
GHCND:USR0000CFTC,20120417,189,11,-9999
GHCND:USR0000CFTC,20120418,194,67,-9999
GHCND:USR0000CFTC,20120419,128,39,-9999
GHCND:USR0000CFTC,20120420,161,22,-9999
GHCND:USR0000CFTC,20120421,222,83,-9999
GHCND:USR0000CFTC,20120422,200,61,-9999
GHCND:USR0000CFTC,20120423,244,78,-9999
GHCND:USR0000CFTC,20120424,267,133,-9999
GHCND:USR0000CFTC,20120425,250,150,-9999
GHCND:USR0000CFTC,20120426,233,100,-9999
GHCND:USR0000CFTC,20120427,194,50,-9999
GHCND:USR0000CFTC,20120428,133,22,-9999
GHCND:USR0000CFTC,20120429,178,17,-9999
GHCND:USR0000CFTC,20120430,228,50,-9999
GHCND:USR0000CFTC,20120501,250,117,-9999
GHCND:USR0000CFTC,20120502,222,94,-9999
GHCND:USR0000CFTC,20120503,239,89,-9999
GHCND:USR0000CFTC,20120504,283,161,-9999
GHCND:USR0000CFTC,20120505,283,117,-9999
GHCND:USR0000CFTC,20120506,167,50,-9999
GHCND:USR0000CFTC,20120507,50,6,-9999
GHCND:USR0000CFTC,20120508,144,22,-9999
GHCND:USR0000CFTC,20120509,228,67,-9999
GHCND:USR0000CFTC,20120510,256,117,-9999
GHCND:USR0000CFTC,20120511,144,22,-9999
GHCND:USR0000CFTC,20120512,106,17,-9999
GHCND:USR0000CFTC,20120513,122,11,-9999
GHCND:USR0000CFTC,20120514,206,56,-9999
GHCND:USR0000CFTC,20120515,244,100,-9999
GHCND:USR0000CFTC,20120516,256,122,-9999
GHCND:USR0000CFTC,20120517,233,144,-9999
GHCND:USR0000CFTC,20120518,267,133,-9999
GHCND:USR0000CFTC,20120519,139,61,-9999
GHCND:USR0000CFTC,20120520,206,50,-9999
GHCND:USR0000CFTC,20120521,256,89,-9999
GHCND:USR0000CFTC,20120522,300,139,-9999
GHCND:USR0000CFTC,20120523,222,67,-9999
GHCND:USR0000CFTC,20120524,217,67,-9999
GHCND:USR0000CFTC,20120525,211,67,-9999
GHCND:USR0000CFTC,20120526,289,111,-9999
GHCND:USR0000CFTC,20120527,217,106,-9999
GHCND:USR0000CFTC,20120528,239,72,-9999
GHCND:USR0000CFTC,20120529,244,100,-9999
GHCND:USR0000CFTC,20120530,261,78,-9999
GHCND:USR0000CFTC,20120531,228,61,-9999
GHCND:USR0000CFTC,20120601,267,83,-9999
GHCND:USR0000CFTC,20120602,283,133,-9999
GHCND:USR0000CFTC,20120603,294,139,-9999
GHCND:USR0000CFTC,20120604,289,128,-9999
GHCND:USR0000CFTC,20120605,250,117,-9999
GHCND:USR0000CFTC,20120606,294,106,-9999
GHCND:USR0000CFTC,20120607,289,128,-9999
GHCND:USR0000CFTC,20120608,306,133,-9999
GHCND:USR0000CFTC,20120609,317,217,-9999
GHCND:USR0000CFTC,20120610,239,122,-9999
GHCND:USR0000CFTC,20120611,244,106,-9999
GHCND:USR0000CFTC,20120612,272,111,-9999
GHCND:USR0000CFTC,20120613,317,100,-9999
GHCND:USR0000CFTC,20120614,306,172,-9999
GHCND:USR0000CFTC,20120615,267,117,-9999
GHCND:USR0000CFTC,20120616,239,139,-9999
GHCND:USR0000CFTC,20120617,333,133,-9999
GHCND:USR0000CFTC,20120618,356,228,-9999
GHCND:USR0000CFTC,20120619,356,200,-9999
GHCND:USR0000CFTC,20120620,256,156,-9999
GHCND:USR0000CFTC,20120621,256,133,-9999
GHCND:USR0000CFTC,20120622,350,122,-9999
GHCND:USR0000CFTC,20120623,361,233,-9999
GHCND:USR0000CFTC,20120624,361,233,-9999
GHCND:USR0000CFTC,20120625,356,211,-9999
GHCND:USR0000CFTC,20120626,361,233,-9999
GHCND:USR0000CFTC,20120627,328,228,-9999
GHCND:USR0000CFTC,20120628,328,200,-9999
GHCND:USR0000CFTC,20120629,344,172,-9999
GHCND:USR0000CFTC,20120630,333,183,-9999
GHCND:USR0000CFTC,20120701,339,161,-9999
GHCND:USR0000CFTC,20120702,333,178,-9999
GHCND:USR0000CFTC,20120703,339,167,-9999
GHCND:USR0000CFTC,20120704,344,178,-9999
GHCND:USR0000CFTC,20120705,328,194,-9999
GHCND:USR0000CFTC,20120706,294,172,-9999
GHCND:USR0000CFTC,20120707,228,133,-9999
GHCND:USR0000CFTC,20120708,239,133,-9999
GHCND:USR0000CFTC,20120709,211,139,-9999
GHCND:USR0000CFTC,20120710,222,139,-9999
GHCND:USR0000CFTC,20120711,261,133,-9999
GHCND:USR0000CFTC,20120712,294,144,-9999
GHCND:USR0000CFTC,20120713,306,189,-9999
GHCND:USR0000CFTC,20120714,311,189,-9999
GHCND:USR0000CFTC,20120715,322,200,-9999
GHCND:USR0000CFTC,20120716,300,189,-9999
GHCND:USR0000CFTC,20120717,300,172,-9999
GHCND:USR0000CFTC,20120718,317,161,-9999
GHCND:USR0000CFTC,20120719,328,200,-9999
GHCND:USR0000CFTC,20120720,328,200,-9999
GHCND:USR0000CFTC,20120721,339,183,-9999
GHCND:USR0000CFTC,20120722,328,178,-9999
GHCND:USR0000CFTC,20120723,339,183,-9999
GHCND:USR0000CFTC,20120724,339,200,-9999
GHCND:USR0000CFTC,20120725,278,178,-9999
GHCND:USR0000CFTC,20120726,294,167,-9999
GHCND:USR0000CFTC,20120727,300,183,-9999
GHCND:USR0000CFTC,20120728,300,189,-9999
GHCND:USR0000CFTC,20120729,344,167,-9999
GHCND:USR0000CFTC,20120730,300,156,-9999
GHCND:USR0000CFTC,20120731,300,150,-9999
GHCND:USR0000CFTC,20120801,306,178,-9999
GHCND:USR0000CFTC,20120802,289,161,-9999
GHCND:USR0000CFTC,20120803,317,156,-9999
GHCND:USR0000CFTC,20120804,239,128,-9999
GHCND:USR0000CFTC,20120805,289,139,-9999
GHCND:USR0000CFTC,20120806,317,194,-9999
GHCND:USR0000CFTC,20120807,306,161,-9999
GHCND:USR0000CFTC,20120808,311,139,-9999
GHCND:USR0000CFTC,20120809,311,167,-9999
GHCND:USR0000CFTC,20120810,278,133,-9999
GHCND:USR0000CFTC,20120811,311,167,-9999
GHCND:USR0000CFTC,20120812,278,139,-9999
GHCND:USR0000CFTC,20120813,233,144,-9999
GHCND:USR0000CFTC,20120814,306,139,-9999
GHCND:USR0000CFTC,20120815,311,161,-9999
GHCND:USR0000CFTC,20120816,239,100,-9999
GHCND:USR0000CFTC,20120817,272,78,-9999
GHCND:USR0000CFTC,20120818,250,144,-9999
GHCND:USR0000CFTC,20120819,256,117,-9999
GHCND:USR0000CFTC,20120820,239,100,-9999
GHCND:USR0000CFTC,20120821,278,139,-9999
GHCND:USR0000CFTC,20120822,289,150,-9999
GHCND:USR0000CFTC,20120823,267,161,-9999
GHCND:USR0000CFTC,20120824,272,150,-9999
GHCND:USR0000CFTC,20120825,261,172,-9999
GHCND:USR0000CFTC,20120826,300,139,-9999
GHCND:USR0000CFTC,20120827,311,167,-9999
GHCND:USR0000CFTC,20120828,333,172,-9999
GHCND:USR0000CFTC,20120829,328,183,-9999
GHCND:USR0000CFTC,20120830,311,156,-9999
GHCND:USR0000CFTC,20120831,294,161,-9999
GHCND:USR0000CFTC,20120901,300,150,-9999
GHCND:USR0000CFTC,20120902,322,178,-9999
GHCND:USR0000CFTC,20120903,278,161,-9999
GHCND:USR0000CFTC,20120904,306,144,-9999
GHCND:USR0000CFTC,20120905,261,150,-9999
GHCND:USR0000CFTC,20120906,311,144,-9999
GHCND:USR0000CFTC,20120907,228,111,-9999
GHCND:USR0000CFTC,20120908,239,94,-9999
GHCND:USR0000CFTC,20120909,261,128,-9999
GHCND:USR0000CFTC,20120910,311,128,-9999
GHCND:USR0000CFTC,20120911,289,161,-9999
GHCND:USR0000CFTC,20120912,161,78,-9999
GHCND:USR0000CFTC,20120913,178,72,-9999
GHCND:USR0000CFTC,20120914,206,72,-9999
GHCND:USR0000CFTC,20120915,256,89,-9999
GHCND:USR0000CFTC,20120916,278,133,-9999
GHCND:USR0000CFTC,20120917,167,67,-9999
GHCND:USR0000CFTC,20120918,244,56,-9999
GHCND:USR0000CFTC,20120919,261,128,-9999
GHCND:USR0000CFTC,20120920,256,106,-9999
GHCND:USR0000CFTC,20120921,261,133,-9999
GHCND:USR0000CFTC,20120922,228,106,-9999
GHCND:USR0000CFTC,20120923,278,56,-9999
GHCND:USR0000CFTC,20120924,222,122,-9999
GHCND:USR0000CFTC,20120925,206,78,-9999
GHCND:USR0000CFTC,20120926,178,67,-9999
GHCND:USR0000CFTC,20120927,156,78,-9999
GHCND:USR0000CFTC,20120928,194,78,-9999
GHCND:USR0000CFTC,20120929,206,72,-9999
GHCND:USR0000CFTC,20120930,211,94,-9999
GHCND:USR0000CFTC,20121001,167,89,-9999
GHCND:USR0000CFTC,20121002,261,61,-9999
GHCND:USR0000CFTC,20121003,256,33,-9999
GHCND:USR0000CFTC,20121004,106,-17,-9999
GHCND:USR0000CFTC,20121005,56,-17,-9999
GHCND:USR0000CFTC,20121006,17,-22,-9999
GHCND:USR0000CFTC,20121007,106,-28,-9999
GHCND:USR0000CFTC,20121008,189,0,-9999
GHCND:USR0000CFTC,20121009,206,6,-9999
GHCND:USR0000CFTC,20121010,189,0,-9999
GHCND:USR0000CFTC,20121011,256,50,-9999
GHCND:USR0000CFTC,20121012,144,6,-9999
GHCND:USR0000CFTC,20121013,139,56,-9999
GHCND:USR0000CFTC,20121014,194,56,-9999
GHCND:USR0000CFTC,20121015,228,72,-9999
GHCND:USR0000CFTC,20121016,244,100,-9999
GHCND:USR0000CFTC,20121017,161,39,-9999
GHCND:USR0000CFTC,20121018,150,0,-9999
GHCND:USR0000CFTC,20121019,222,50,-9999
GHCND:USR0000CFTC,20121020,250,117,-9999
GHCND:USR0000CFTC,20121021,233,89,-9999
GHCND:USR0000CFTC,20121022,206,56,-9999
GHCND:USR0000CFTC,20121023,228,111,-9999
GHCND:USR0000CFTC,20121024,156,0,-9999
GHCND:USR0000CFTC,20121025,0,-39,-9999
GHCND:USR0000CFTC,20121026,22,-39,-9999
GHCND:USR0000CFTC,20121027,89,-50,-9999
GHCND:USR0000CFTC,20121028,133,-11,-9999
GHCND:USR0000CFTC,20121029,183,72,-9999
GHCND:USR0000CFTC,20121030,189,78,-9999
GHCND:USR0000CFTC,20121031,200,89,-9999
GHCND:USR0000CFTC,20121101,189,78,-9999
GHCND:USR0000CFTC,20121102,139,56,-9999
GHCND:USR0000CFTC,20121103,128,22,-9999
GHCND:USR0000CFTC,20121104,189,39,-9999
GHCND:USR0000CFTC,20121105,167,11,-9999
GHCND:USR0000CFTC,20121106,172,67,-9999
GHCND:USR0000CFTC,20121107,228,67,-9999
GHCND:USR0000CFTC,20121108,183,61,-9999
GHCND:USR0000CFTC,20121109,178,56,-9999
GHCND:USR0000CFTC,20121110,100,-67,-9999
GHCND:USR0000CFTC,20121111,0,-72,-9999
GHCND:USR0000CFTC,20121112,94,-67,-9999
GHCND:USR0000CFTC,20121113,122,0,-9999
GHCND:USR0000CFTC,20121114,139,-11,-9999
GHCND:USR0000CFTC,20121115,89,6,-9999
GHCND:USR0000CFTC,20121116,128,-17,-9999
GHCND:USR0000CFTC,20121117,167,56,-9999
GHCND:USR0000CFTC,20121118,167,50,-9999
GHCND:USR0000CFTC,20121119,144,39,-9999
GHCND:USR0000CFTC,20121120,178,50,-9999
GHCND:USR0000CFTC,20121121,217,89,-9999
GHCND:USR0000CFTC,20121122,161,0,-9999
GHCND:USR0000CFTC,20121123,89,-44,-9999
GHCND:USR0000CFTC,20121124,189,67,-9999
GHCND:USR0000CFTC,20121125,167,33,-9999
GHCND:USR0000CFTC,20121126,56,-50,-9999
GHCND:USR0000CFTC,20121127,133,-67,-9999
GHCND:USR0000CFTC,20121128,133,11,-9999
GHCND:USR0000CFTC,20121129,172,56,-9999
GHCND:USR0000CFTC,20121130,167,61,-9999
GHCND:USR0000CFTC,20121201,172,67,-9999
GHCND:USR0000CFTC,20121202,183,61,-9999
GHCND:USR0000CFTC,20121203,133,6,-9999
GHCND:USR0000CFTC,20121204,117,0,-9999
GHCND:USR0000CFTC,20121205,194,83,-9999
GHCND:USR0000CFTC,20121206,100,-22,-9999
GHCND:USR0000CFTC,20121207,111,-44,-9999
GHCND:USR0000CFTC,20121208,111,-67,-9999
GHCND:USR0000CFTC,20121209,-67,-139,-9999
GHCND:USR0000CFTC,20121210,28,-139,-9999
GHCND:USR0000CFTC,20121211,0,-83,-9999
GHCND:USR0000CFTC,20121212,122,-11,-9999
GHCND:USR0000CFTC,20121213,111,11,-9999
GHCND:USR0000CFTC,20121214,50,0,-9999
GHCND:USR0000CFTC,20121215,83,0,-9999
GHCND:USR0000CFTC,20121216,50,-39,-9999
GHCND:USR0000CFTC,20121217,78,-39,-9999
GHCND:USR0000CFTC,20121218,67,-39,-9999
GHCND:USR0000CFTC,20121219,-28,-111,-9999
GHCND:USR0000CFTC,20121220,72,-117,-9999
